skip_window?,delete too close?,delete low variance?,kind,window size,filter,data set,sensor,repetitions,segmentation points,old / preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_14.59.59,Chest,10,23,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_14.59.59,LeftArm,10,22,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_14.59.59,RightArm,10,21,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_14.59.59,Belly,10,21,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.13.22,RightArm,16,30,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.13.22,LeftArm,16,30,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.13.22,Chest,16,31,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.13.22,Belly,16,30,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.31.36,Belly,18,23,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.31.36,LeftArm,18,19,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.31.36,Chest,18,24,preprocessed
false,true,true,Both,301,Butterworth,2020-07-02_15.31.36,RightArm,18,21,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats2_13_10_2020,Chest,49,110,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats2_13_10_2020,Belly,49,103,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats2_13_10_2020,LeftArm,49,100,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats2_13_10_2020,RightArm,49,99,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats_13_10_2020,RightArm,30,60,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats_13_10_2020,LeftArm,30,70,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats_13_10_2020,Belly,30,68,preprocessed
false,true,true,Both,301,Butterworth,Andre_Squats_13_10_2020,Chest,30,73,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen1_13_10_2020,RightArm,27,52,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen1_13_10_2020,Chest,27,55,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen1_13_10_2020,Belly,27,55,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen1_13_10_2020,LeftArm,27,51,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen2_13_10_2020,Chest,20,41,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen2_13_10_2020,Belly,20,39,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen2_13_10_2020,LeftArm,20,38,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen2_13_10_2020,RightArm,20,38,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen3_13_10_2020,Belly,17,34,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen3_13_10_2020,RightArm,17,32,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen3_13_10_2020,Chest,17,35,preprocessed
false,true,true,Both,301,Butterworth,Andre_liegestuetzen3_13_10_2020,LeftArm,17,32,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,51,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,51,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,51,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,51,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen2_13_10_2020,LeftArm,19,39,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen2_13_10_2020,Belly,19,39,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen2_13_10_2020,Chest,19,39,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen2_13_10_2020,RightArm,19,39,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen3_13_10_2020,LeftArm,13,27,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen3_13_10_2020,Chest,13,27,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen3_13_10_2020,Belly,13,27,preprocessed
false,true,true,Both,301,Butterworth,Jan_liegestuetzen3_13_10_2020,RightArm,13,27,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,Chest,24,49,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,RightArm,24,49,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,47,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen1_13_10_2020,Belly,24,49,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,Chest,19,42,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,Belly,19,42,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,41,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen2_13_10_2020,RightArm,19,41,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,Belly,11,24,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,Chest,11,23,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,LeftArm,11,23,preprocessed
false,true,true,Both,301,Butterworth,Lukas_liegestuetzen3_13_10_2020,RightArm,11,23,preprocessed
score (lower is better): ,1617

false,true,true,Both,351,MovingAverage,2020-07-02_11.17.39,RightArm,24,46,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_11.17.39,LeftArm,24,42,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_11.17.39,Chest,24,49,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_11.17.39,Belly,24,47,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_12.50.00,RightArm,20,27,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_12.50.00,LeftArm,20,20,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_12.50.00,Belly,20,40,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_12.50.00,Chest,20,41,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_13.00.09,LeftArm,15,18,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_13.00.09,RightArm,15,16,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_13.00.09,Belly,15,28,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_13.00.09,Chest,15,29,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.07.33,Belly,26,52,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.07.33,RightArm,26,48,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.07.33,Chest,26,52,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.07.33,LeftArm,26,51,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.14.32,Belly,22,45,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.14.32,RightArm,22,43,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.14.32,Chest,22,45,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.14.32,LeftArm,22,44,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.20.28,Belly,18,34,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.20.28,Chest,18,34,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.20.28,RightArm,18,33,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.20.28,LeftArm,18,30,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.59.59,Chest,10,22,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.59.59,LeftArm,10,21,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.59.59,RightArm,10,22,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_14.59.59,Belly,10,22,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.13.22,RightArm,16,30,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.13.22,LeftArm,16,31,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.13.22,Chest,16,32,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.13.22,Belly,16,30,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.31.36,Belly,18,23,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.31.36,LeftArm,18,21,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.31.36,Chest,18,23,preprocessed
false,true,true,Both,351,MovingAverage,2020-07-02_15.31.36,RightArm,18,21,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats2_13_10_2020,Chest,49,100,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats2_13_10_2020,Belly,49,92,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats2_13_10_2020,LeftArm,49,92,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats2_13_10_2020,RightArm,49,90,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats_13_10_2020,RightArm,30,60,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats_13_10_2020,LeftArm,30,61,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats_13_10_2020,Belly,30,61,preprocessed
false,true,true,Both,351,MovingAverage,Andre_Squats_13_10_2020,Chest,30,66,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,RightArm,27,50,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,Chest,27,54,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,Belly,27,54,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen1_13_10_2020,LeftArm,27,50,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,Chest,20,40,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,Belly,20,38,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,LeftArm,20,35,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen2_13_10_2020,RightArm,20,36,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,Belly,17,34,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,RightArm,17,30,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,Chest,17,34,preprocessed
false,true,true,Both,351,MovingAverage,Andre_liegestuetzen3_13_10_2020,LeftArm,17,32,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,51,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,50,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,51,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,51,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,LeftArm,19,38,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,Belly,19,38,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,Chest,19,39,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen2_13_10_2020,RightArm,19,38,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,LeftArm,13,26,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,Chest,13,27,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,Belly,13,26,preprocessed
false,true,true,Both,351,MovingAverage,Jan_liegestuetzen3_13_10_2020,RightArm,13,26,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Chest,24,49,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,RightArm,24,49,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,48,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen1_13_10_2020,Belly,24,50,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Chest,19,41,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,Belly,19,42,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,39,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen2_13_10_2020,RightArm,19,41,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Belly,11,23,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,Chest,11,23,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,LeftArm,11,23,preprocessed
false,true,true,Both,351,MovingAverage,Lukas_liegestuetzen3_13_10_2020,RightArm,11,23,preprocessed
score (lower is better): ,1541

false,true,true,Both,351,Butterworth,2020-07-02_11.17.39,RightArm,24,47,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_11.17.39,LeftArm,24,43,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_11.17.39,Chest,24,49,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_11.17.39,Belly,24,46,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_12.50.00,RightArm,20,25,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_12.50.00,LeftArm,20,23,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_12.50.00,Belly,20,40,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_12.50.00,Chest,20,40,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_13.00.09,LeftArm,15,19,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_13.00.09,RightArm,15,17,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_13.00.09,Belly,15,29,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_13.00.09,Chest,15,29,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.07.33,Belly,26,52,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.07.33,RightArm,26,48,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.07.33,Chest,26,52,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.07.33,LeftArm,26,51,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.14.32,Belly,22,43,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.14.32,RightArm,22,41,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.14.32,Chest,22,43,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.14.32,LeftArm,22,42,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.20.28,Belly,18,34,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.20.28,Chest,18,33,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.20.28,RightArm,18,33,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.20.28,LeftArm,18,30,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.59.59,Chest,10,22,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.59.59,LeftArm,10,21,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.59.59,RightArm,10,21,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_14.59.59,Belly,10,21,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.13.22,RightArm,16,30,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.13.22,LeftArm,16,30,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.13.22,Chest,16,31,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.13.22,Belly,16,30,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.31.36,Belly,18,23,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.31.36,LeftArm,18,19,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.31.36,Chest,18,24,preprocessed
false,true,true,Both,351,Butterworth,2020-07-02_15.31.36,RightArm,18,21,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats2_13_10_2020,Chest,49,107,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats2_13_10_2020,Belly,49,100,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats2_13_10_2020,LeftArm,49,100,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats2_13_10_2020,RightArm,49,96,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats_13_10_2020,RightArm,30,60,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats_13_10_2020,LeftArm,30,68,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats_13_10_2020,Belly,30,68,preprocessed
false,true,true,Both,351,Butterworth,Andre_Squats_13_10_2020,Chest,30,73,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen1_13_10_2020,RightArm,27,52,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen1_13_10_2020,Chest,27,55,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen1_13_10_2020,Belly,27,55,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen1_13_10_2020,LeftArm,27,51,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen2_13_10_2020,Chest,20,41,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen2_13_10_2020,Belly,20,40,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen2_13_10_2020,LeftArm,20,38,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen2_13_10_2020,RightArm,20,38,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen3_13_10_2020,Belly,17,34,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen3_13_10_2020,RightArm,17,32,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen3_13_10_2020,Chest,17,35,preprocessed
false,true,true,Both,351,Butterworth,Andre_liegestuetzen3_13_10_2020,LeftArm,17,32,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,LeftArm,25,51,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,RightArm,25,51,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Chest,25,51,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen1_13_10_2020_edited,Belly,25,51,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen2_13_10_2020,LeftArm,19,38,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen2_13_10_2020,Belly,19,39,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen2_13_10_2020,Chest,19,39,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen2_13_10_2020,RightArm,19,38,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen3_13_10_2020,LeftArm,13,27,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen3_13_10_2020,Chest,13,27,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen3_13_10_2020,Belly,13,28,preprocessed
false,true,true,Both,351,Butterworth,Jan_liegestuetzen3_13_10_2020,RightArm,13,27,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen1_13_10_2020,Chest,24,49,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen1_13_10_2020,RightArm,24,49,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen1_13_10_2020,LeftArm,24,47,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen1_13_10_2020,Belly,24,49,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen2_13_10_2020,Chest,19,42,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen2_13_10_2020,Belly,19,42,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen2_13_10_2020,LeftArm,19,41,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen2_13_10_2020,RightArm,19,41,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen3_13_10_2020,Belly,11,24,preprocessed
false,true,true,Both,351,Butterworth,Lukas_liegestuetzen3_13_10_2020,Chest,11,24,preprocessed
